id_no,title,organization,skills,ratings,review_counts,metadata
460,Spring and Spring Boot Development,Board Infinity," Corporate Strategy, Business Strategy, Resource Allocation, Strategic Decision-Making, Organizational Strategy, Mergers & Acquisitions, Growth Strategies, New Business Development, Business Valuation, Analysis, Market Opportunities",0,0,Intermediate ? Specialization ? 1 - 3 Months
461,Introduction to JavaScript Programming,Microsoft," Branding, Marketing and Public Relations, Entrepreneurship, Content Creation, Video Production, Marketing, Copywriting, Business Modeling, Presentations, Customer Engagement, Value Propositions, E-Commerce, Web Design and Development, Photography, Persona Development",0,0,Beginner ? Course ? 1 - 4 Weeks
462,Python Scripting Case Study - To-do List Application,EDUCBA," Debugging, Java, Algorithms, Java Programming, Statistical Analysis, Software Design, Computer Programming, Integrated Development Environments, Data Processing, Object Oriented Programming (OOP), Data Analysis, Software Testing, Problem Solving",0,0,Intermediate ? Course ? 1 - 4 Weeks
463,Corporate Strategy ,University of London," Debugging, Integrated Development Environments, Web Applications, Development Environment, Django (Web Framework), Software Testing, Web Development, Development Testing, Program Development, Model View Controller, Software Development Methodologies, Software Architecture, Software Installation, Python Programming, Command-Line Interface",0,0,Beginner ? Course ? 1 - 4 Weeks
464,Backend Web Development with Go: Build an E-Manual Server,Coursera Project Network," Javascript, Program Development, Web Applications, Programming Principles, Software Development, Data Structures, Web Development Tools, Development Environment, Video Game Development, Debugging, Object Oriented Programming (OOP), Data Validation, Computer Programming",0,0,Intermediate ? Guided Project ? Less Than 2 Hours
465,Introduction to Small Molecule Drug Discovery & Development,University of Cape Town," Back-End Web Development, Java, Software Documentation, API Design, Software Design Patterns",0,0,Beginner ? Course ? 1 - 4 Weeks
466, Foundations of Spring Boot & MVC Architecture,Board Infinity," Pharmacology, Clinical Trials, Clinical Research, Pharmaceuticals, Infectious Diseases, New Product Development, Medical Science and Research, Chemistry, Patient Treatment, Regulatory Compliance, Biology, Emerging Technologies",0,0,Beginner ? Course ? 1 - 4 Weeks
467,Data Mining,University of Illinois Urbana-Champaign," Data Visualization, Data Visualization Software, Text Mining, Data Presentation, Data Mining, Interactive Data Visualization, Data Storytelling, Dashboard, Tableau Software, Plot (Graphics), Natural Language Processing, Scatter Plots, Unsupervised Learning, Data Mapping, Unstructured Data, Statistical Analysis, Graphing, Big Data, Anomaly Detection, Analytics",0,0,Intermediate ? Specialization ? 3 - 6 Months
468,LLM Application Engineering and Development Certification,Simplilearn," Large Language Modeling, Generative AI, ChatGPT, Generative AI Agents, OpenAI, Prompt Engineering, PyTorch (Machine Learning Library), Unstructured Data, Tensorflow, Semantic Web, Natural Language Processing, Agentic systems, Artificial Intelligence, Text Mining, Application Development, Benchmarking, Analytical Skills, Application Programming Interface (API), Supervised Learning, Computer Programming Tools",0,0,Beginner ? Specialization ? 1 - 3 Months
469,LLM Application Engineering and Development Certification,Simplilearn," Large Language Modeling, Generative AI, ChatGPT, Generative AI Agents, OpenAI, Prompt Engineering, PyTorch (Machine Learning Library), Unstructured Data, Tensorflow, Semantic Web, Natural Language Processing, Agentic systems, Artificial Intelligence, Text Mining, Application Development, Benchmarking, Analytical Skills, Application Programming Interface (API), Supervised Learning, Computer Programming Tools",0,0,Beginner ? Specialization ? 1 - 3 Months
470,Python Scripting Masterclass: From Basics to Real Projects,EDUCBA," Debugging, Integrated Development Environments, Data Validation, Web Applications, Scripting, Development Environment, Object Oriented Programming (OOP), Django (Web Framework), Software Testing, Web Development, Development Testing, Customer Data Management, Data Structures, Program Development, Scripting Languages, Model View Controller, Business Logic, Financial Data, Python Programming, Command-Line Interface",0,0,Intermediate ? Specialization ? 1 - 3 Months
471,Selenium Course for Beginners,Simplilearn," Test Automation, Software Testing, Scripting, Automation, Regression Testing, Web Development Tools, Browser Compatibility, Test Case, Scalability",0,0,Beginner ? Course ? 1 - 4 Weeks
472,Intellectual Property Law,University of Pennsylvania," Intellectual Property, Legal Strategy, Brand Awareness, Brand Management, Asset Protection, Regulation and Legal Compliance, Packaging and Labeling, Asset Management, Law, Regulation, and Compliance, Marketing, Innovation, Case Law, Strategic Thinking, Business Strategy, Business Valuation, Creativity, Legal Risk, Lawsuits, Strategic Planning, Planning",0,0,Intermediate ? Specialization ? 3 - 6 Months
473,Python GUI Development with PyQt,EDUCBA," UI Components, User Interface (UI), MySQL, User Interface (UI) Design, Object Oriented Programming (OOP), Event-Driven Programming, Database Design, Application Deployment, Application Development, Database Management, Graphical Tools, Database Application, Databases, Relational Databases, Software Design, Python Programming, Visualization (Computer Graphics), SQL, Computer Graphics, Development Environment",0,0,Intermediate ? Specialization ? 1 - 3 Months
474,UI/UX Wireframing and Prototyping?with Figma,SkillUp EdTech," Responsive Web Design, User Interface (UI), UI Components, Figma (Design Software), UI/UX Strategy, User Interface and User Experience (UI/UX) Design, Prototyping, Usability Testing, Interactive Design, User Experience Design, Mobile Development, User Flows, Style Guides, Web Development, Animations",0,0,Intermediate ? Course ? 1 - 3 Months
475,PyCharm Project - Tic-Tac-Toe Game Development,EDUCBA," Event-Driven Programming, Integrated Development Environments, Game Design, Maintainability, User Interface (UI), Python Programming, Application Development",0,0,Beginner ? Course ? 1 - 4 Weeks
476,Getting Started with AWS Generative AI for Developers,Amazon Web Services," Prompt Engineering, Generative AI, Large Language Modeling, Data Ethics, Amazon Web Services, Cloud API, Artificial Intelligence, Application Programming Interface (API), Application Development",0,0,Beginner ? Course ? 1 - 4 Weeks
477,Core Java,LearnQuest," Java Programming, Spring Framework, Java, Eclipse (Software), Object Oriented Programming (OOP), Object Oriented Design, Integrated Development Environments, Development Environment, Java Platform Enterprise Edition (J2EE), Software Design, Software Installation, Computer Programming, Programming Principles, Program Development, Virtual Machines, Web Development, Debugging, Package and Software Management, Data Structures, File Management",0,0,Intermediate ? Specialization ? 3 - 6 Months
478,Microsoft Azure - PAAS Overview,EDUCBA," Microsoft Visual Studio, Cloud Computing Architecture, Managed Services, Continuous Deployment, Cloud Computing, Integrated Development Environments, Microsoft SQL Servers, Cloud Security, Cloud Storage, Database Management, Web Applications, Mobile Development",0,0,Intermediate ? Course ? 1 - 4 Weeks
479,DevOps Essentials and Version Control with Git,Edureka," Git (Version Control System), Version Control, DevOps, Software Development Life Cycle, Systems Development Life Cycle, Linux Administration, Software Development, Software Development Methodologies, File Management",0,0,Beginner ? Course ? 1 - 4 Weeks
480,Generative AI for Java and Spring Development,SkillUp EdTech," Restful API, Application Deployment, Generative AI, Application Programming Interface (API), Java, Test Tools, Development Environment, Software Development, Computer Vision",0,0,Intermediate ? Course ? 1 - 4 Weeks
481,Microsoft Azure - PAAS Overview,EDUCBA," Microsoft Visual Studio, Cloud Computing Architecture, Managed Services, Continuous Deployment, Cloud Computing, Integrated Development Environments, Microsoft SQL Servers, Cloud Security, Cloud Storage, Database Management, Web Applications, Mobile Development",0,0,Intermediate ? Course ? 1 - 4 Weeks
482,Intellectual Property Law,University of Pennsylvania," Intellectual Property, Legal Strategy, Brand Awareness, Brand Management, Asset Protection, Regulation and Legal Compliance, Packaging and Labeling, Asset Management, Law, Regulation, and Compliance, Marketing, Innovation, Case Law, Strategic Thinking, Business Strategy, Business Valuation, Creativity, Legal Risk, Lawsuits, Strategic Planning, Planning",0,0,Intermediate ? Specialization ? 3 - 6 Months
483,Bringing Ideas to Life Using AI,Amazon Web Services," Generative AI, Generative AI Agents, Application Programming Interface (API), Application Development, Amazon Web Services, Data Governance, API Design, Cost Management, Artificial Intelligence, Prompt Engineering, Information Privacy, Product Strategy, Innovation, Compliance Management, Data Security",0,0,Beginner ? Course ? 1 - 4 Weeks
484,PyCharm Project - Tic-Tac-Toe Game Development,EDUCBA," Event-Driven Programming, Integrated Development Environments, Game Design, Maintainability, User Interface (UI), Python Programming, Application Development",0,0,Beginner ? Course ? 1 - 4 Weeks
485,Organizational Change and Culture for Adopting Google Cloud,Google Cloud," Business Transformation, Site Reliability Engineering, Innovation, Digital Transformation, Serverless Computing, Application Programming Interface (API), Technology Strategies, Hybrid Cloud Computing, Safety Culture, Data Strategy, Organizational Change, Change Management, Cloud Computing, Cloud Infrastructure, Culture Transformation, Google Cloud Platform, People Management, Management Training And Development, CI/CD, Service Level",0,0,Beginner ? Specialization ? 3 - 6 Months
486,Moralities of Everyday Life,Yale University," Psychology, Research, Anthropology, Ethical Standards And Conduct, Cultural Diversity, Social Sciences, Sociology, Political Sciences, Child Development",0,0,Mixed ? Course ? 1 - 3 Months
487,Advanced Spring Boot Development,Board Infinity," Spring Boot, API Gateway, Java Programming, Continuous Deployment, Java, JUnit, Configuration Management",0,0,Advanced ? Course ? 1 - 4 Weeks
488,JavaScript Data and Applications,Microsoft," Performance Tuning, Software Testing, Unit Testing, Software Documentation, Application Programming Interface (API), Web Applications, Test Driven Development (TDD), Debugging, Restful API, Maintainability, Javascript, Software Architecture, JSON, Data Validation, Real Time Data, Data Transformation",0,0,Beginner ? Course ? 1 - 4 Weeks
489,Claude Code: Software Engineering with Generative AI Agents,Vanderbilt University," Prompt Engineering, Generative AI Agents, Git (Version Control System), Continuous Integration, Scalability, Quality Assurance, Generative AI, Software Quality Assurance, Software Development, Test Automation, UI Components, Software Documentation, Artificial Intelligence, Software Development Life Cycle, Software Architecture, Automation, Software Testing, Software Design, Software Development Methodologies",0,0,Beginner ? Course ? 1 - 3 Months
490,ABAP RESTful Programming Model (RAP) and Extensions,Board Infinity," SAP Applications, Business Logic, Application Deployment, Unit Testing, Restful API, Application Development, Software Architecture, Enterprise Application Management, Data Modeling, Back-End Web Development, User Interface (UI), Data Validation",0,0,Advanced ? Course ? 1 - 4 Weeks
491,LangChain Course for LLM Application Development,Simplilearn," Large Language Modeling, Generative AI, Generative AI Agents, Prompt Engineering, Unstructured Data, Semantic Web, Natural Language Processing, Agentic systems, Text Mining",0,0,Beginner ? Course ? 1 - 4 Weeks
492,AWS Generative AI Applications,Amazon Web Services," Generative AI, Generative AI Agents, Prompt Engineering, Data Ethics, AWS SageMaker, Amazon Web Services, MLOps (Machine Learning Operations), Application Programming Interface (API), Application Development, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Cloud Development, Public Cloud, Data Governance, Large Language Modeling, API Design, Cost Management, Solution Architecture, Information Privacy, Data Management",0,0,Beginner ? Professional Certificate ? 1 - 3 Months
493,ABAP RESTful Programming Model (RAP) and Extensions,Board Infinity," SAP Applications, Business Logic, Application Deployment, Unit Testing, Restful API, Application Development, Software Architecture, Enterprise Application Management, Data Modeling, Back-End Web Development, User Interface (UI), Data Validation",0,0,Advanced ? Course ? 1 - 4 Weeks
494,LangChain Course for LLM Application Development,Simplilearn," Large Language Modeling, Generative AI, Generative AI Agents, Prompt Engineering, Unstructured Data, Semantic Web, Natural Language Processing, Agentic systems, Text Mining",0,0,Beginner ? Course ? 1 - 4 Weeks
495,Moralities of Everyday Life,Yale University," Psychology, Research, Anthropology, Ethical Standards And Conduct, Cultural Diversity, Social Sciences, Sociology, Political Sciences, Child Development",0,0,Mixed ? Course ? 1 - 3 Months
496,FPGA Design for Embedded Systems,University of Colorado Boulder," Field-Programmable Gate Array (FPGA), Hardware Design, Verification And Validation, Electronic Systems, Embedded Systems, Electronics Engineering, Application Specific Integrated Circuits, System Design and Implementation, Electronics, Software Design, Program Development, Technical Design, Eclipse (Software), Computational Logic, Software Development, Embedded Software, Integrated Development Environments, Computer Architecture, Development Environment, Schematic Diagrams",0,0,Intermediate ? Specialization ? 3 - 6 Months
497,Organizational Change and Culture for Adopting Google Cloud,Google Cloud," Business Transformation, Site Reliability Engineering, Innovation, Digital Transformation, Serverless Computing, Application Programming Interface (API), Technology Strategies, Hybrid Cloud Computing, Safety Culture, Data Strategy, Organizational Change, Change Management, Cloud Computing, Cloud Infrastructure, Culture Transformation, Google Cloud Platform, People Management, Management Training And Development, CI/CD, Service Level",0,0,Beginner ? Specialization ? 3 - 6 Months
498,Generative AI in Product Development Training,Simplilearn," Generative AI, Product Development, Product Management, Product Lifecycle Management, Product Design, Product Roadmaps, Go To Market Strategy, ChatGPT, Product Strategy, Product Improvement, Prototyping, User Feedback, Competitive Analysis, Customer Insights, Market Research, Marketing Strategies, Content Creation, Market Analysis",0,0,Beginner ? Course ? 1 - 4 Weeks
499,Marketing Digital,Universidade de S?o Paulo," Search Engine Marketing, Digital Marketing, Email Marketing, Google Ads, Marketing Strategies, Search Engine Optimization, Google Analytics, Online Advertising, A/B Testing, Pay Per Click Advertising, Advertising Campaigns, Web Analytics, Digital Advertising, Facebook, Campaign Management, Marketing Analytics, Return On Investment, Performance Measurement",0,0,Beginner ? Course ? 1 - 3 Months
500,CISSP Domain 8: Software development security,Infosec," Application Security, Risk Management Framework, Secure Coding, Threat Modeling, Software Testing, Software Development Life Cycle, Web Applications, Vulnerability Scanning, Software Development Methodologies, Application Programming Interface (API), Databases, Agile Methodology",0,0,Advanced ? Course ? 1 - 4 Weeks
501,Generative AI Applications with Amazon Bedrock,Amazon Web Services," Generative AI Agents, Prompt Engineering, Generative AI, Artificial Intelligence and Machine Learning (AI/ML), Amazon Web Services, Agentic systems, Cloud API, Application Programming Interface (API)",0,0,Beginner ? Course ? 1 - 4 Weeks
502,Deploying & Scaling Spring Boot Applications,Board Infinity," CI/CD, Jenkins, Application Deployment, Docker (Software), OAuth, Containerization, Cloud-Native Computing, Authentications, Amazon CloudWatch, Scalability, Spring Boot, Spring Framework, DevOps, Amazon Web Services, Performance Tuning, Load Balancing, System Monitoring, AWS Identity and Access Management (IAM)",0,0,Advanced ? Course ? 1 - 4 Weeks
503,Stay Ahead of the AI Curve,Google," Workforce Development, Strategic Thinking, Digital Transformation, Innovation, Generative AI, Emerging Technologies, Business Solutions, Data Analysis, Analysis",0,0,Beginner ? Course ? 1 - 4 Weeks
504,RAG for Generative AI Applications,IBM," Prompt Engineering, Generative AI, Large Language Modeling, Application Development, Database Systems, Data Storage Technologies, Databases, NoSQL, Full-Stack Web Development, Flask (Web Framework), Database Management, JSON, Application Frameworks, Database Architecture and Administration, Artificial Intelligence, Natural Language Processing, Data Store, Machine Learning Methods, Performance Tuning, Jupyter",0,0,Intermediate ? Specialization ? 1 - 3 Months
505,R Programming Essentials with Microsoft Tools,Microsoft," Version Control, Software Documentation, Microsoft Copilot, Microsoft Visual Studio, Program Development, Statistical Analysis, Development Environment, Descriptive Statistics, Statistical Programming, Programming Principles, Debugging",0,0,Beginner ? Course ? 1 - 3 Months
506,Migrating .NET-based web applications to Azure PAAS,EDUCBA," Microsoft Azure, Platform As A Service (PaaS), .NET Framework, ASP.NET, Cloud Applications, Cloud Development, Cloud Hosting, Microsoft SQL Servers, Data Migration, Performance Tuning, Transact-SQL, Application Deployment, Application Performance Management, Model View Controller, Verification And Validation",0,0,Intermediate ? Course ? 1 - 4 Weeks
507,Introduction to reCAPTCHA,Google Cloud," Cloud Security, Google Cloud Platform, Identity and Access Management, Cloud Management, Firewall, Load Balancing, Web Applications, Mobile Development",0,0,Beginner ? Course ? 1 - 4 Weeks
508,Generative AI Course in Software Testing and Documentation,Simplilearn," Software Documentation, Test Automation, Generative AI, Software Testing, Vulnerability Assessments, Test Case, Software Quality Assurance, Application Security, Secure Coding, Full-Stack Web Development, Artificial Intelligence, Prompt Engineering, Technical Documentation, Application Programming Interface (API)",0,0,Beginner ? Course ? 1 - 4 Weeks
509,"GraphQL Fundamentals??esign APIs,Schema,Frontend Integration",Board Infinity, JavaScript Frameworks,0,0,Beginner ? Course ? 1 - 4 Weeks
510,Microsoft R Programming for Everyone,Microsoft," Interactive Data Visualization, Version Control, Data Visualization, Exploratory Data Analysis, R Programming, Data Manipulation, Data Visualization Software, Statistical Methods, Data Cleansing, Statistical Hypothesis Testing, Web Scraping, Tidyverse (R Package), Statistical Reporting, Data Wrangling, Software Documentation, Descriptive Statistics, Ggplot2, Data Processing, Statistical Analysis, Microsoft Copilot",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
511,Generative AI HR Professional,Vanderbilt University," Prompt Engineering, ChatGPT, Generative AI, Productivity, Artificial Intelligence, Large Language Modeling, Human Resources, Management Training And Development, Employee Performance Management, Performance Review, Professional Development, Policy Development, New Hire Orientations, Communication, Communication Planning, Human Development, Recruitment, Interviewing Skills, Talent Recruitment, Policy Analysis",0,0,Beginner ? Specialization ? 1 - 3 Months
512,Introduction to DevOps and Git for Beginners,Simplilearn," Git (Version Control System), DevOps, Version Control, Software Development, Development Environment, Software Development Tools, Command-Line Interface",0,0,Beginner ? Course ? 1 - 4 Weeks
513,Stay Ahead of the AI Curve,Google," Workforce Development, Strategic Thinking, Digital Transformation, Innovation, Generative AI, Emerging Technologies, Business Solutions, Data Analysis, Analysis",0,0,Beginner ? Course ? 1 - 4 Weeks
514,Data Management for Clinical Research,Vanderbilt University," Clinical Data Management, Data Capture, Clinical Research, Data Management, Data Collection, Data Sharing, Data Strategy, Data Quality, Sampling (Statistics), Data Integrity, Data Validation, Regulatory Compliance",0,0,Beginner ? Course ? 1 - 3 Months
515,"GraphQL API Development: Schema Design,Security & Deployment",Board Infinity," Secure Coding, Cloud API, Cloud Applications, Application Deployment, Maintainability, Authentications",0,0,Intermediate ? Course ? 1 - 4 Weeks
516,Creative Problem Solving,University of Minnesota," Creativity, Creative Thinking, Creative Problem-Solving, Brainstorming, Cognitive flexibility, Persistence, Curiosity, Resourcefulness, Innovation, Problem Solving, Growth Mindedness, Adaptability, Motivational Skills",0,0,Mixed ? Course ? 1 - 4 Weeks
517,AWS Certified Developer Associate,LearnKartS," Infrastructure as Code (IaC), Amazon Web Services, AWS Identity and Access Management (IAM), CI/CD, Identity and Access Management, Database Management, Application Deployment, Amazon Elastic Compute Cloud, Event-Driven Programming, AWS CloudFormation, Cloud Applications, Cloud Security, Amazon S3, Amazon DynamoDB, Amazon CloudWatch, AWS Kinesis, Containerization, Network Planning And Design, Virtual Machines, Virtualization and Virtual Machines",0,0,Beginner ? Specialization ? 1 - 3 Months
518,Coding with AI for MBAs,University of Virginia," Model View Controller, Debugging, JSON, Version Control, Responsive Web Design, Data Modeling, User Interface (UI), HTML and CSS, User Story, NoSQL, Test Case, ChatGPT, Application Deployment, Software Development Tools, Algorithms, Web Design and Development, Google Cloud Platform, Databases, Database Design, Programming Principles",0,0,Beginner ? Specialization ? 1 - 3 Months
519,Continuous Integration and Continuous Deployment,Edureka," Jenkins, Ansible, Continuous Deployment, Software Development Tools, Configuration Management, Infrastructure as Code (IaC), Application Deployment, Version Control",0,0,Intermediate ? Course ? 1 - 4 Weeks
520,Learning How To Learn for Youth,Arizona State University," Learning Strategies, Productivity, Human Learning, Willingness To Learn, Mental Concentration, Creativity, Time Management, Stress Management, Problem Solving, Self-Awareness, Persistence",0,0,Beginner ? Course ? 1 - 4 Weeks
521,"Master DevOps: CI/CD, Automation & Monitoring",Edureka," Infrastructure as Code (IaC), AWS CloudFormation, CI/CD, Git (Version Control System), Jenkins, Ansible, Version Control, Terraform, Docker (Software), Kubernetes, DevOps, Prometheus (Software), Cloud-Native Computing, Continuous Deployment, Containerization, Amazon Web Services, Software Development Tools, Grafana, Software Development Life Cycle, Configuration Management",0,0,Beginner ? Specialization ? 3 - 6 Months
522,IntelliJ IDEA: Complete Course,EDUCBA," Apache Maven, Eclipse (Software), Data Import/Export, Kotlin, Software Installation, Unit Testing, Database Management, File Management",0,0,Beginner ? Course ? 1 - 4 Weeks
523,Project on PyQt - Creating a Calculator,EDUCBA," Object Oriented Programming (OOP), Application Development, Development Environment, User Interface (UI), Program Development, Python Programming, Integrated Development Environments, User Interface (UI) Design",0,0,Intermediate ? Course ? 1 - 4 Weeks
524,"IntelliJ IDEA Essentials: Build, Test, and Manage Projects",EDUCBA," IntelliJ IDEA, Debugging, Software Design, User Interface (UI), Apache Maven, Object Oriented Programming (OOP), Program Development, Build Tools, Integrated Development Environments, Software Development Tools, Eclipse (Software), Data Validation, Version Control, Software Development, Git (Version Control System), Data Import/Export, Development Environment, Java, Kotlin, Computer Programming",0,0,Intermediate ? Specialization ? 1 - 3 Months
525,"Law, Governance, and Public Policy",O.P. Jindal Global University," Political Sciences, Governance, Policy Analysis, International Relations, Public Policies, Social Justice, Economic Development, Community Development, Law, Regulation, and Compliance, Social Studies, Economics, Decision Making",0,0,Beginner ? Course ? 1 - 3 Months
526,AWS Services for AI Solutions,Amazon Web Services," Prompt Engineering, AWS SageMaker, Generative AI Agents, Generative AI, Amazon Web Services, Solution Architecture, Artificial Intelligence and Machine Learning (AI/ML), Data Quality, Computer Vision, Automation, Image Analysis, Scalability, Data Pipelines, Natural Language Processing",0,0,Beginner ? Course ? 1 - 4 Weeks
527,Generative AI Course in Software Building,Simplilearn," Generative AI, Software Development Tools, Code Review, Application Development, Prompt Engineering, Maintainability, Software Quality (SQA/SQC), Artificial Intelligence, Debugging",0,0,Beginner ? Course ? 1 - 4 Weeks
528,Interaction Architect: Dynamic Prototyping in Sketch,Coursera," Responsive Web Design, Prototyping, Cross Platform Development, User Interface (UI) Design, User Flows, Mockups, Interaction Design, User Experience Design",0,0,Intermediate ? Course ? 1 - 4 Weeks
529,PySide2 Training,EDUCBA," Event-Driven Programming, User Interface (UI), UI Components, User Interface (UI) Design, Development Environment, Cross Platform Development, Application Development, Object Oriented Programming (OOP), Data Modeling, Debugging",0,0,Intermediate ? Course ? 1 - 4 Weeks
530,DevSecOps,Macquarie University," DevSecOps, Secure Coding, DevOps, IT Security Architecture, Cloud-Native Computing, Azure DevOps, Software Architecture, Security Engineering, Hardening, Software Design, Kubernetes, Microsoft Azure, Cybersecurity, Web Applications, Infrastructure as Code (IaC), Containerization, API Design, Software Engineering, Role-Based Access Control (RBAC), Git (Version Control System)",0,0,Beginner ? Course ? 1 - 3 Months
531,Search Engine Optimization and Content Marketing,IBM," Web Analytics and SEO, Search Engine Optimization, Content Marketing, Web Analytics, Blogs, Search Engine Marketing, Content Creation, MarTech, Marketing Strategy and Techniques, Content Development and Management, Digital Marketing, Growth Strategies, Content Strategy, Market Research",0,0,Beginner ? Course ? 1 - 3 Months
532,Fundamentals of Building AI Agents,IBM," Agentic systems, Generative AI Agents, Artificial Intelligence and Machine Learning (AI/ML), Software Design, Generative AI, Application Development, Software Development",0,0,Intermediate ? Course ? 1 - 4 Weeks
533,IntelliJ IDEA: Complete Course,EDUCBA," Apache Maven, Eclipse (Software), Data Import/Export, Kotlin, Software Installation, Unit Testing, Database Management, File Management",0,0,Beginner ? Course ? 1 - 4 Weeks
534,Project on PyQt - Creating a Calculator,EDUCBA," Object Oriented Programming (OOP), Application Development, Development Environment, User Interface (UI), Program Development, Python Programming, Integrated Development Environments, User Interface (UI) Design",0,0,Intermediate ? Course ? 1 - 4 Weeks
535,AI Innovation & Entrepreneurship,Starweaver," Business Process Modeling, Digital Transformation, Business Process Management, Business Process Improvement, Process Design, Business Process Automation, Process Analysis, Business Transformation, Workflow Management, Product Management, ChatGPT, Scalability, Generative AI, Entrepreneurship, Business Strategy, Product Development, Product Requirements, Product Knowledge, Innovation, AI Personalization",0,0,Intermediate ? Specialization ? 1 - 4 Weeks
536,"Master DevOps: CI/CD, Automation & Monitoring",Edureka," Infrastructure as Code (IaC), AWS CloudFormation, CI/CD, Git (Version Control System), Jenkins, Ansible, Version Control, Terraform, Docker (Software), Kubernetes, DevOps, Prometheus (Software), Cloud-Native Computing, Continuous Deployment, Containerization, Amazon Web Services, Software Development Tools, Grafana, Software Development Life Cycle, Configuration Management",0,0,Beginner ? Specialization ? 3 - 6 Months
537,AWS Services for AI Solutions,Amazon Web Services," Prompt Engineering, AWS SageMaker, Generative AI Agents, Generative AI, Amazon Web Services, Solution Architecture, Artificial Intelligence and Machine Learning (AI/ML), Data Quality, Computer Vision, Automation, Image Analysis, Scalability, Data Pipelines, Natural Language Processing",0,0,Beginner ? Course ? 1 - 4 Weeks
538,Building Applications with DeepSeek,Board Infinity," Deep Learning, Technology Strategies, Software Engineering Tools, Agentic systems",0,0,Intermediate ? Course ? 1 - 4 Weeks
539,Interaction Architect: Dynamic Prototyping in Sketch,Coursera," Responsive Web Design, Prototyping, Cross Platform Development, User Interface (UI) Design, User Flows, Mockups, Interaction Design, User Experience Design",0,0,Intermediate ? Course ? 1 - 4 Weeks
540,Continuous Integration and Continuous Deployment,Edureka," Jenkins, Ansible, Continuous Deployment, Software Development Tools, Configuration Management, Infrastructure as Code (IaC), Application Deployment, Version Control",0,0,Intermediate ? Course ? 1 - 4 Weeks
541,Drug Development and Regulation: From Bench to Bedside,Johns Hopkins University," Clinical Trials, Pharmacology, Pharmaceuticals, Clinical Research, Epidemiology, Health Care Procedure and Regulation, Statistical Analysis, Regulatory Compliance, Patient Safety, Real Time Data, Data Analysis Software",0,0,Mixed ? Course ? 1 - 4 Weeks
542,Project on PyQt - Creating a Calculator,EDUCBA," Object Oriented Programming (OOP), Application Development, Development Environment, User Interface (UI), Program Development, Python Programming, Integrated Development Environments, User Interface (UI) Design",0,0,Intermediate ? Course ? 1 - 4 Weeks
543,ChatGPT (and other AI) for Product Management & Innovation,Starweaver," Product Management, ChatGPT, Generative AI, User Story, Product Roadmaps, Microsoft Copilot, Product Development, Product Strategy, Prompt Engineering, Market Research, Competitive Analysis, Sprint Planning, Agile Methodology, Business Strategy",0,0,Intermediate ? Course ? 1 - 4 Weeks
544,Python Programming Essentials Training,Simplilearn," Object Oriented Programming (OOP), Programming Principles, Computational Thinking, Application Development, Python Programming, Computer Programming, Development Environment, Integrated Development Environments, Software Design, Data Structures, Software Installation",0,0,Beginner ? Course ? 1 - 4 Weeks
545,PyQt Training Advanced Level,EDUCBA," MySQL, Database Design, User Interface (UI), Python Programming, UI Components, Database Application, Databases, Database Management, Relational Databases, Software Design, SQL, Application Development, Data Access",0,0,Intermediate ? Course ? 1 - 4 Weeks
546,"AWS: Compute, Storage and Containers",Whizlabs," Serverless Computing, Amazon S3, Amazon Web Services, Amazon Elastic Compute Cloud, Kubernetes, Containerization, Cloud Storage, Disaster Recovery, Application Deployment, Cloud Computing Architecture, Data Storage Technologies, Continuous Deployment, Scalability",0,0,Intermediate ? Course ? 1 - 4 Weeks
547,Mastering MongoDB 7.0,Packt," MongoDB, Data Modeling, Query Languages, Data Security, Database Architecture and Administration, NoSQL, System Monitoring, Database Management, Transaction Processing, Performance Tuning, Scalability, Encryption, Data Transformation",0,0,Intermediate ? Course ? 3 - 6 Months
548,Microsoft Azure: Cloud Solutions Mastery,EDUCBA," Azure Active Directory, Microsoft Azure, Data Lakes, Platform As A Service (PaaS), Cloud Computing, Data Integration, Relational Databases, AI Personalization, Cloud Applications, Cloud Development, Power BI, Performance Tuning, Microsoft Visual Studio, Anomaly Detection, Cloud Computing Architecture, Database Administration, Scalability, Cloud Platforms, Cloud Services, Cloud Management",0,0,Intermediate ? Specialization ? 3 - 6 Months
549,Making Public Policies Work: The Last-mile Delivery,Tata Institute of Social Sciences," Public Policies, Policy Development, Policty Analysis, Research, and Development, Governance, Policy Analysis, Social and Human Services, Program Implementation, Social Justice, Public Administration, Community Development, Diversity and Inclusion, Advocacy, Economic Development, Program Evaluation, Empowerment, Stakeholder Engagement",0,0,Beginner ? Course ? 1 - 3 Months
550,Trends and Innovations in Sports Media,Real Madrid Graduate School Universidad Europea," Customer Engagement, AI Personalization, Media Production, Media Strategy, Media and Communications, Community Organizing, Augmented and Virtual Reality (AR/VR), Digital Media Strategy, Content Creation, Social Media Strategy, Web Content, Social Media, Revenue Management, Innovation, Brand Management, Data-Driven Decision-Making, E-Commerce, Video Production, User Centered Design, Game Theory",0,0,Beginner ? Course ? 1 - 4 Weeks
551,GraphQL Mastery: From Fundamentals to Production,Board Infinity," Application Programming Interface (API), Secure Coding, Cloud API, Cloud Applications, JavaScript Frameworks, Application Deployment, Maintainability, Application Performance Management, Authentications",0,0,Beginner ? Specialization ? 1 - 3 Months
